submission_date,tot_cases,new_cases,tot_deaths,new_deaths,state_name
7/28/2020,44823,1773,1213,12,Missouri
7/28/2020,2589,69,26,1,Wyoming
7/28/2020,0,0,0,0,Federated States of Micronesia
7/28/2020,111038,1121,3812,26,Louisiana
7/28/2020,18725,210,1005,1,Rhode Island
7/28/2020,0,0,0,0,Marshall Islands
7/28/2020,42782,228,839,5,Iowa
7/28/2020,1840,110,26,0,Hawaii
7/28/2020,2729,107,22,1,Alaska
7/28/2020,0,0,0,0,Republic of Palau
7/28/2020,110218,834,7162,16,Pennsylvania
7/28/2020,26172,0,335,0,Kansas
7/28/2020,0,0,0,0,American Samoa
7/28/2020,8492,48,123,0,South Dakota
7/28/2020,99044,2555,999,21,Tennessee
7/28/2020,19791,289,626,7,New Mexico
7/28/2020,39337,422,292,9,Utah
7/28/2020,16061,221,211,2,Puerto Rico
7/29/2020,87893,1396,3422,40,Ohio
7/29/2020,1963,123,26,0,Hawaii
7/29/2020,0,0,0,0,Republic of Palau
7/29/2020,2797,68,22,0,Alaska
7/29/2020,111078,860,7176,14,Pennsylvania
7/29/2020,403307,9042,6190,313,Texas
7/29/2020,39942,605,293,1,Utah
7/29/2020,0,0,0,0,Marshall Islands
7/29/2020,0,0,0,0,American Samoa
7/29/2020,116684,502,8580,29,Massachusetts
7/29/2020,8641,149,129,6,South Dakota
7/29/2020,46021,870,806,21,Nevada
7/29/2020,64299,621,2932,8,Indiana
7/29/2020,57579,1775,1611,48,Mississippi
7/29/2020,88974,1016,6422,1,Michigan
7/29/2020,87980,1739,1757,50,South Carolina
7/29/2020,182977,506,15798,-27,New Jersey
7/29/2020,1406,1,56,0,Vermont
7/29/2020,14689,87,581,0,Delaware
7/29/2020,54995,790,1554,6,Washington
7/29/2020,3888,22,121,0,Maine
7/29/2020,46750,1927,1220,7,Missouri
7/29/2020,118652,1826,1865,45,North Carolina
7/29/2020,11999,54,584,1,District of Columbia
7/29/2020,0,0,0,0,Federated States of Micronesia
7/29/2020,17721,305,311,8,Oregon
7/29/2020,176366,1393,7654,16,Illinois
7/29/2020,6513,13,411,2,New Hampshire
7/29/2020,28727,601,724,5,Kentucky
7/29/2020,398,13,8,0,Virgin Islands
7/29/2020,19679,457,173,13,Idaho
7/29/2020,87177,892,3488,10,Maryland
7/29/2020,18800,75,1007,2,Rhode Island
7/29/2020,25422,265,324,3,Nebraska
7/29/2020,88904,911,2141,16,Virginia
7/29/2020,83782,1252,1538,45,Alabama
7/29/2020,53692,745,1634,5,Minnesota
7/29/2020,6301,74,103,1,North Dakota
7/29/2020,3780,113,55,3,Montana
7/29/2020,475305,8755,8715,197,California
7/29/2020,354,3,5,0,Guam
7/29/2020,49540,463,4425,2,Connecticut
7/29/2020,2628,39,26,0,Wyoming
7/29/2020,112773,1735,3883,71,Louisiana
7/29/2020,168273,2339,3454,46,Arizona
7/29/2020,54988,924,918,5,Wisconsin
7/29/2020,45796,482,1822,15,Colorado
7/29/2020,446251,9384,6333,216,Florida
7/29/2020,6326,153,112,1,West Virginia
7/29/2020,16572,511,214,3,Puerto Rico
7/29/2020,40968,787,434,6,Arkansas
7/29/2020,42,2,2,0,Northern Mariana Islands
7/29/2020,43280,498,845,6,Iowa
7/29/2020,182243,3567,3642,79,Georgia
7/29/2020,20136,345,632,6,New Mexico
7/29/2020,37060,2070,523,20,Oklahoma
7/29/2020,26870,698,349,14,Kansas
7/29/2020,100822,1778,1020,21,Tennessee
7/30/2020,26870,0,349,0,Kansas
7/30/2020,42,0,2,0,Northern Mariana Islands
7/30/2020,0,0,0,0,Marshall Islands
7/30/2020,6422,96,115,3,West Virginia
7/30/2020,41759,791,442,8,Arkansas
7/30/2020,2878,81,23,1,Alaska
7/30/2020,112048,970,7189,13,Pennsylvania
7/30/2020,0,0,0,0,American Samoa
7/30/2020,44039,759,857,12,Iowa
7/30/2020,412107,8800,6274,84,Texas
7/30/2020,456105,9854,6586,253,Florida
7/30/2020,8685,44,129,0,South Dakota
7/30/2020,89626,1733,3442,20,Ohio
7/30/2020,56079,1091,926,8,Wisconsin
7/30/2020,29386,659,731,7,Kentucky
7/30/2020,57579,0,1611,0,Mississippi
7/30/2020,170798,2525,3626,172,Arizona
7/30/2020,114481,1708,3925,42,Louisiana
7/30/2020,406,8,8,0,Virgin Islands
7/30/2020,25766,344,328,4,Nebraska
7/30/2020,89888,984,2174,33,Virginia
7/30/2020,89781,807,6443,21,Michigan
7/30/2020,85906,2124,1567,29,Alabama
7/30/2020,2686,58,26,0,Wyoming
7/30/2020,485502,10197,8909,194,California
7/30/2020,1407,1,57,1,Vermont
7/30/2020,47170,1149,827,21,Nevada
7/30/2020,48834,2084,1233,13,Missouri
7/30/2020,89724,1744,1795,38,South Carolina
7/30/2020,18131,410,316,5,Oregon
7/30/2020,88346,1169,3493,5,Maryland
7/30/2020,55803,808,1564,10,Washington
7/30/2020,121063,2411,1903,38,North Carolina
7/30/2020,49670,130,4431,6,Connecticut
7/30/2020,14689,0,581,0,Delaware
7/30/2020,3910,22,123,2,Maine
7/30/2020,20246,567,177,4,Idaho
7/30/2020,356,2,5,0,Guam
7/30/2020,6469,168,103,0,North Dakota
7/30/2020,54464,772,1640,6,Minnesota
7/30/2020,3954,174,58,3,Montana
7/30/2020,18950,150,1007,0,Rhode Island
7/30/2020,0,0,0,0,Federated States of Micronesia
7/30/2020,6544,31,415,4,New Hampshire
7/30/2020,65253,954,2946,14,Indiana
7/30/2020,178138,1772,7670,16,Illinois
7/30/2020,12057,58,584,0,District of Columbia
7/30/2020,183217,240,15809,11,New Jersey
7/30/2020,46204,408,1822,0,Colorado
7/30/2020,20388,252,635,3,New Mexico
7/30/2020,2085,122,26,0,Hawaii
7/30/2020,102871,2049,1033,13,Tennessee
7/30/2020,40258,316,303,10,Utah
7/30/2020,186426,4183,3671,29,Georgia
7/30/2020,16781,209,219,5,Puerto Rico
7/30/2020,117098,414,8595,15,Massachusetts
7/30/2020,38291,1231,536,13,Oklahoma
7/30/2020,0,0,0,0,Republic of Palau
7/31/2020,91159,1533,3489,47,Ohio
7/31/2020,20600,212,642,7,New Mexico
7/31/2020,17872,1091,225,6,Puerto Rico
7/31/2020,44582,543,867,10,Iowa
7/31/2020,190734,4308,3752,81,Georgia
7/31/2020,117612,514,8609,14,Massachusetts
7/31/2020,6642,220,116,1,West Virginia
7/31/2020,105959,3088,1060,27,Tennessee
7/31/2020,112936,888,7204,15,Pennsylvania
7/31/2020,39105,814,541,5,Oklahoma
7/31/2020,420946,8839,6569,295,Texas
7/31/2020,0,0,0,0,Republic of Palau
7/31/2020,46809,605,1838,16,Colorado
7/31/2020,42511,752,453,11,Arkansas
7/31/2020,66154,901,2965,19,Indiana
7/31/2020,174010,3212,3694,68,Arizona
7/31/2020,55803,0,1564,0,Washington
7/31/2020,12126,69,585,1,District of Columbia
7/31/2020,3937,27,123,0,Maine
7/31/2020,356,0,5,0,Guam
7/31/2020,116280,1799,3949,24,Louisiana
7/31/2020,3965,11,60,2,Montana
7/31/2020,180118,1980,7692,22,Illinois
7/31/2020,26211,445,332,4,Nebraska
7/31/2020,56934,855,941,15,Wisconsin
7/31/2020,55188,724,1646,6,Minnesota
7/31/2020,14877,188,585,4,Delaware
7/31/2020,87867,1961,1581,14,Alabama
7/31/2020,493588,8086,9005,96,California
7/31/2020,30151,765,735,4,Kentucky
7/31/2020,89365,1019,3506,13,Maryland
7/31/2020,6602,133,103,0,North Dakota
7/31/2020,91241,1517,1846,51,South Carolina
7/31/2020,2726,40,26,0,Wyoming
7/31/2020,48312,1142,856,29,Nevada
7/31/2020,6583,39,415,0,New Hampshire
7/31/2020,50323,1489,1243,10,Missouri
7/31/2020,49810,140,4432,1,Connecticut
7/31/2020,19022,72,1007,0,Rhode Island
7/31/2020,59881,2302,1693,82,Mississippi
7/31/2020,18493,362,322,6,Oregon
7/31/2020,183964,747,15819,10,New Jersey
7/31/2020,20721,475,189,12,Idaho
7/31/2020,90801,913,2215,41,Virginia
7/31/2020,123081,2018,1924,21,North Carolina
7/31/2020,421,15,8,0,Virgin Islands
7/31/2020,0,0,0,0,Federated States of Micronesia
7/31/2020,90574,793,6450,7,Michigan
7/31/2020,1414,7,57,0,Vermont
7/31/2020,8764,79,130,1,South Dakota
7/31/2020,465030,8925,6843,257,Florida
7/31/2020,40797,539,307,4,Utah
7/31/2020,42,0,2,0,Northern Mariana Islands
7/31/2020,27812,942,358,9,Kansas
7/31/2020,2990,112,23,0,Alaska
7/31/2020,0,0,0,0,Marshall Islands
7/31/2020,0,0,0,0,American Samoa
7/31/2020,2172,87,26,0,Hawaii
8/1/2020,27812,0,358,0,Kansas
8/1/2020,108184,2225,1067,7,Tennessee
8/1/2020,0,0,0,0,American Samoa
8/1/2020,3136,146,24,1,Alaska
8/1/2020,118040,428,8626,17,Massachusetts
8/1/2020,92087,928,3515,26,Ohio
8/1/2020,20796,196,651,9,New Mexico
8/1/2020,0,0,0,0,Marshall Islands
8/1/2020,18411,539,230,5,Puerto Rico
8/1/2020,474621,9591,7022,179,Florida
8/1/2020,40418,1313,549,8,Oklahoma
8/1/2020,194466,3732,3825,73,Georgia
8/1/2020,177022,3012,3747,53,Arizona
8/1/2020,181757,1639,7700,8,Illinois
8/1/2020,49810,0,4432,0,Connecticut
8/1/2020,18817,324,325,3,Oregon
8/1/2020,14877,0,585,0,Delaware
8/1/2020,26391,180,332,0,Nebraska
8/1/2020,0,0,0,0,Federated States of Micronesia
8/1/2020,6660,58,105,2,North Dakota
8/1/2020,30723,572,740,5,Kentucky
8/1/2020,21114,393,197,8,Idaho
8/1/2020,438,17,8,0,Virgin Islands
8/1/2020,91332,758,6457,7,Michigan
8/1/2020,6613,30,416,1,New Hampshire
8/1/2020,51258,935,1253,10,Missouri
8/1/2020,116280,0,3949,0,Louisiana
8/1/2020,91782,981,2218,3,Virginia
8/1/2020,89349,1482,1603,22,Alabama
8/1/2020,124834,1753,1964,40,North Carolina
8/1/2020,1421,7,57,0,Vermont
8/1/2020,92860,1619,1879,33,South Carolina
8/1/2020,3958,21,123,0,Maine
8/1/2020,184369,405,15830,11,New Jersey
8/1/2020,57541,1738,1592,28,Washington
8/1/2020,19022,0,1007,0,Rhode Island
8/1/2020,59881,0,1693,0,Mississippi
8/1/2020,500130,6542,9224,219,California
8/1/2020,4081,116,61,1,Montana
8/1/2020,90274,909,3515,9,Maryland
8/1/2020,12205,79,585,0,District of Columbia
8/1/2020,58058,1124,954,13,Wisconsin
8/1/2020,55947,759,1654,8,Minnesota
8/1/2020,2769,43,26,0,Wyoming
8/1/2020,356,0,5,0,Guam
8/1/2020,67122,968,2971,6,Indiana
8/1/2020,49306,994,858,2,Nevada
8/1/2020,430485,9539,6837,268,Texas
8/1/2020,2217,45,26,0,Hawaii
8/1/2020,44981,399,871,4,Iowa
8/1/2020,112936,0,7204,0,Pennsylvania
8/1/2020,0,0,0,0,Republic of Palau
8/1/2020,45,3,2,0,Northern Mariana Islands
8/1/2020,47267,458,1844,6,Colorado
8/1/2020,6735,93,116,0,West Virginia
8/1/2020,8867,103,134,4,South Dakota
8/1/2020,43173,662,458,5,Arkansas
8/1/2020,41380,583,311,4,Utah
8/2/2020,27812,0,358,0,Kansas
8/2/2020,0,0,0,0,Republic of Palau
8/2/2020,109627,1443,1073,6,Tennessee
8/2/2020,47716,449,1844,0,Colorado
8/2/2020,40910,492,550,1,Oklahoma
8/2/2020,3280,144,24,0,Alaska
8/2/2020,118458,418,8638,12,Massachusetts
8/2/2020,8955,88,135,1,South Dakota
8/2/2020,93106,1324,2218,0,Virginia
8/2/2020,368,12,5,0,Guam
8/2/2020,0,0,0,0,Federated States of Micronesia
8/2/2020,91444,2095,1627,24,Alabama
8/2/2020,2808,39,26,0,Wyoming
8/2/2020,91144,870,3523,8,Maryland
8/2/2020,119747,3467,4007,58,Louisiana
8/2/2020,4193,112,61,0,Montana
8/2/2020,6634,21,417,1,New Hampshire
8/2/2020,126196,1362,1969,5,North Carolina
8/2/2020,31185,462,742,2,Kentucky
8/2/2020,12274,69,586,1,District of Columbia
8/2/2020,3970,12,123,0,Maine
8/2/2020,26702,311,332,0,Nebraska
8/2/2020,19022,0,1007,0,Rhode Island
8/2/2020,6785,125,105,0,North Dakota
8/2/2020,1426,5,57,0,Vermont
8/2/2020,51840,582,1253,0,Missouri
8/2/2020,438,0,8,0,Virgin Islands
8/2/2020,67857,735,2975,4,Indiana
8/2/2020,50437,1131,858,0,Nevada
8/2/2020,21344,230,197,0,Idaho
8/2/2020,61125,1244,1711,18,Mississippi
8/2/2020,55947,0,1654,0,Minnesota
8/2/2020,94063,1203,1920,41,South Carolina
8/2/2020,178467,1445,3765,18,Arizona
8/2/2020,183224,1467,7714,14,Illinois
8/2/2020,19097,280,326,1,Oregon
8/2/2020,184719,350,15836,6,New Jersey
8/2/2020,58990,932,955,1,Wisconsin
8/2/2020,58172,631,1596,4,Washington
8/2/2020,509162,9032,9356,132,California
8/2/2020,14949,72,585,0,Delaware
8/2/2020,91761,429,6457,0,Michigan
8/2/2020,49810,0,4432,0,Connecticut
8/2/2020,2424,207,26,0,Hawaii
8/2/2020,41759,379,311,0,Utah
8/2/2020,0,0,0,0,Marshall Islands
8/2/2020,6854,119,117,1,West Virginia
8/2/2020,430485,0,6837,0,Texas
8/2/2020,43810,637,464,6,Arkansas
8/2/2020,481668,7047,7084,62,Florida
8/2/2020,93031,944,3529,14,Ohio
8/2/2020,21016,220,654,3,New Mexico
8/2/2020,197628,3162,3840,15,Georgia
8/2/2020,113590,654,7209,5,Pennsylvania
8/2/2020,18791,380,230,0,Puerto Rico
8/2/2020,45492,511,876,5,Iowa
8/2/2020,46,1,2,0,Northern Mariana Islands
8/2/2020,0,0,0,0,American Samoa
8/3/2020,0,0,0,0,American Samoa
8/3/2020,9020,65,135,0,South Dakota
8/3/2020,19324,533,237,7,Puerto Rico
8/3/2020,110636,1009,1092,19,Tennessee
8/3/2020,47968,252,1844,0,Colorado
8/3/2020,44597,787,475,11,Arkansas
8/3/2020,2567,143,26,0,Hawaii
8/3/2020,114155,565,7209,0,Pennsylvania
8/3/2020,118657,199,8648,10,Massachusetts
8/3/2020,200166,2538,3842,2,Georgia
8/3/2020,42153,394,319,8,Utah
8/3/2020,0,0,0,0,Marshall Islands
8/3/2020,28876,1064,365,7,Kansas
8/3/2020,92661,1217,1633,6,Alabama
8/3/2020,21675,331,200,3,Idaho
8/3/2020,57162,1215,1660,6,Minnesota
8/3/2020,4314,121,64,3,Montana
8/3/2020,184522,1298,7723,9,Illinois
8/3/2020,31508,323,744,2,Kentucky
8/3/2020,52887,1047,1255,2,Missouri
8/3/2020,95201,1138,1959,39,South Carolina
8/3/2020,375,7,5,0,Guam
8/3/2020,58715,543,1600,4,Washington
8/3/2020,91854,710,3530,7,Maryland
8/3/2020,6660,26,417,0,New Hampshire
8/3/2020,6933,148,107,2,North Dakota
8/3/2020,3975,5,123,0,Maine
8/3/2020,127584,1388,1982,13,North Carolina
8/3/2020,179497,1030,3779,14,Arizona
8/3/2020,94251,1145,2244,26,Virginia
8/3/2020,50062,252,4437,5,Connecticut
8/3/2020,59401,411,956,1,Wisconsin
8/3/2020,12313,39,586,0,District of Columbia
8/3/2020,514901,5739,9388,32,California
8/3/2020,68433,576,2980,5,Indiana
8/3/2020,19246,224,1010,3,Rhode Island
8/3/2020,19366,269,328,2,Oregon
8/3/2020,26956,254,332,0,Nebraska
8/3/2020,185030,311,15846,10,New Jersey
8/3/2020,1426,0,57,0,Vermont
8/3/2020,15055,106,585,0,Delaware
8/3/2020,62199,1074,1753,42,Mississippi
8/3/2020,0,0,0,0,Federated States of Micronesia
8/3/2020,92374,613,6463,6,Michigan
8/3/2020,120846,1099,4024,17,Louisiana
8/3/2020,463,25,8,0,Virgin Islands
8/3/2020,51422,985,874,16,Nevada
8/3/2020,2848,40,27,1,Wyoming
8/3/2020,21130,114,655,1,New Mexico
8/3/2020,46,0,2,0,Northern Mariana Islands
8/3/2020,93963,932,3539,10,Ohio
8/3/2020,45845,353,883,7,Iowa
8/3/2020,486426,4758,7292,208,Florida
8/3/2020,442014,11529,7016,179,Texas
8/3/2020,41199,289,551,1,Oklahoma
8/3/2020,6973,119,117,0,West Virginia
8/3/2020,3341,61,25,1,Alaska
8/3/2020,0,0,0,0,Republic of Palau
8/4/2020,9079,59,136,1,South Dakota
8/4/2020,115009,854,7232,23,Pennsylvania
8/4/2020,451181,9167,7261,245,Texas
8/4/2020,0,0,0,0,American Samoa
8/4/2020,0,0,0,0,Marshall Islands
8/4/2020,19651,327,246,9,Puerto Rico
8/4/2020,2738,171,27,1,Hawaii
8/4/2020,95106,1143,3570,31,Ohio
8/4/2020,7051,78,124,7,West Virginia
8/4/2020,45381,784,490,15,Arkansas
8/4/2020,46045,200,887,4,Iowa
8/4/2020,6693,33,418,1,New Hampshire
8/4/2020,19390,144,1011,1,Rhode Island
8/4/2020,2884,36,27,0,Wyoming
8/4/2020,52423,1001,889,15,Nevada
8/4/2020,0,0,0,0,Federated States of Micronesia
8/4/2020,185421,391,15857,11,New Jersey
8/4/2020,50110,48,4437,0,Connecticut
8/4/2020,481,18,8,0,Virgin Islands
8/4/2020,60171,770,968,12,Wisconsin
8/4/2020,19699,333,333,5,Oregon
8/4/2020,12398,85,587,1,District of Columbia
8/4/2020,389,14,5,0,Guam
8/4/2020,54080,1193,1266,11,Missouri
8/4/2020,15296,241,587,2,Delaware
8/4/2020,1431,5,57,0,Vermont
8/4/2020,92426,572,3536,6,Maryland
8/4/2020,7057,124,108,1,North Dakota
8/4/2020,96474,1273,1999,40,South Carolina
8/4/2020,32197,689,751,7,Kentucky
8/4/2020,3992,17,124,1,Maine
8/4/2020,59379,664,1619,19,Washington
8/4/2020,519427,4526,9501,113,California
8/4/2020,95049,798,2274,30,Virginia
8/4/2020,93175,801,6471,8,Michigan
8/4/2020,27178,222,332,0,Nebraska
8/4/2020,129278,1694,2010,28,North Carolina
8/4/2020,185993,1471,7742,19,Illinois
8/4/2020,22234,559,210,10,Idaho
8/4/2020,124461,3615,4051,27,Louisiana
8/4/2020,4429,115,65,1,Montana
8/4/2020,69255,822,2996,16,Indiana
8/4/2020,180505,1008,3845,66,Arizona
8/4/2020,93847,1186,1668,35,Alabama
8/4/2020,57779,617,1670,10,Minnesota
8/4/2020,62199,0,1753,0,Mississippi
8/4/2020,491773,5347,7402,110,Florida
8/4/2020,3394,53,25,0,Alaska
8/4/2020,28876,0,365,0,Kansas
8/4/2020,119203,546,8657,9,Massachusetts
8/4/2020,46,0,2,0,Northern Mariana Islands
8/4/2020,41423,224,566,15,Oklahoma
8/4/2020,112441,1805,1117,25,Tennessee
8/4/2020,42544,391,324,5,Utah
8/4/2020,48394,426,1849,5,Colorado
8/4/2020,202908,2742,3921,79,Georgia
8/4/2020,21340,210,658,3,New Mexico
8/4/2020,0,0,0,0,Republic of Palau
8/5/2020,46659,614,899,12,Iowa
8/5/2020,21566,226,667,9,New Mexico
8/5/2020,115714,705,7244,12,Pennsylvania
8/5/2020,7159,108,124,0,West Virginia
8/5/2020,43096,552,328,4,Utah
8/5/2020,3449,55,25,0,Alaska
8/5/2020,459887,8706,7497,236,Texas
8/5/2020,29717,841,368,3,Kansas
8/5/2020,47,1,2,0,Northern Mariana Islands
8/5/2020,19934,283,258,12,Puerto Rico
8/5/2020,9168,89,137,1,South Dakota
8/5/2020,2887,149,27,0,Hawaii
8/5/2020,96305,1199,3596,26,Ohio
8/5/2020,2923,39,27,0,Wyoming
8/5/2020,97764,1290,2043,44,South Carolina
8/5/2020,397,8,5,0,Guam
8/5/2020,187752,1759,7770,28,Illinois
8/5/2020,19481,91,1012,1,Rhode Island
8/5/2020,93893,718,6478,7,Michigan
8/5/2020,12443,45,587,0,District of Columbia
8/5/2020,185824,403,15842,-15,New Jersey
8/5/2020,63444,1245,1804,51,Mississippi
8/5/2020,130463,1185,2050,40,North Carolina
8/5/2020,22707,473,217,7,Idaho
8/5/2020,3997,5,124,0,Maine
8/5/2020,61110,939,977,9,Wisconsin
8/5/2020,95867,818,2299,25,Virginia
8/5/2020,27489,311,335,3,Nebraska
8/5/2020,15365,69,587,0,Delaware
8/5/2020,50225,115,4437,0,Connecticut
8/5/2020,32741,544,752,1,Kentucky
8/5/2020,125943,1482,4096,45,Louisiana
8/5/2020,501,20,9,1,Virgin Islands
8/5/2020,4593,164,66,1,Montana
8/5/2020,6719,26,418,0,New Hampshire
8/5/2020,524722,5295,9703,202,California
8/5/2020,53068,645,917,28,Nevada
8/5/2020,94819,972,1698,30,Alabama
8/5/2020,69975,720,3007,11,Indiana
8/5/2020,0,0,0,0,Federated States of Micronesia
8/5/2020,7177,120,109,1,North Dakota
8/5/2020,93005,579,3551,15,Maryland
8/5/2020,55321,1241,1273,7,Missouri
8/5/2020,1436,5,57,0,Vermont
8/5/2020,58640,861,1677,7,Minnesota
8/5/2020,182203,1698,3932,87,Arizona
8/5/2020,60084,705,1624,5,Washington
8/5/2020,19978,279,338,5,Oregon
8/5/2020,0,0,0,0,American Samoa
8/5/2020,0,0,0,0,Marshall Islands
8/5/2020,497181,5408,7627,225,Florida
8/5/2020,46293,912,508,18,Arkansas
8/5/2020,119643,440,8659,2,Massachusetts
8/5/2020,114098,1657,1144,27,Tennessee
8/5/2020,0,0,0,0,Republic of Palau
8/5/2020,48988,594,1851,2,Colorado
8/5/2020,43414,1991,583,17,Oklahoma
8/5/2020,206796,3888,3984,63,Georgia
8/6/2020,3484,35,25,0,Alaska
8/6/2020,44325,911,593,10,Oklahoma
8/6/2020,47362,703,908,9,Iowa
8/6/2020,116521,807,7282,38,Pennsylvania
8/6/2020,119874,231,8691,32,Massachusetts
8/6/2020,210160,3364,4026,42,Georgia
8/6/2020,97471,1166,3618,22,Ohio
8/6/2020,29717,0,368,0,Kansas
8/6/2020,21773,207,669,2,New Mexico
8/6/2020,20686,752,265,7,Puerto Rico
8/6/2020,504768,7587,7747,120,Florida
8/6/2020,64400,956,1825,21,Mississippi
8/6/2020,19611,130,1014,2,Rhode Island
8/6/2020,23399,692,223,6,Idaho
8/6/2020,189705,1953,7791,21,Illinois
8/6/2020,132512,2049,2092,42,North Carolina
8/6/2020,59185,545,1681,4,Minnesota
8/6/2020,7327,150,110,1,North Dakota
8/6/2020,183647,1444,4002,70,Arizona
8/6/2020,96592,1773,1714,16,Alabama
8/6/2020,99310,1546,2083,40,South Carolina
8/6/2020,1445,9,58,1,Vermont
8/6/2020,186241,417,15849,7,New Jersey
8/6/2020,60917,833,1653,29,Washington
8/6/2020,522,21,9,0,Virgin Islands
8/6/2020,93806,801,3565,14,Maryland
8/6/2020,97882,2015,2317,18,Virginia
8/6/2020,15365,0,587,0,Delaware
8/6/2020,529980,5258,9869,166,California
8/6/2020,94656,763,6506,28,Michigan
8/6/2020,6742,23,419,1,New Hampshire
8/6/2020,71015,1040,3013,6,Indiana
8/6/2020,33254,513,760,8,Kentucky
8/6/2020,411,14,5,0,Guam
8/6/2020,0,0,0,0,Federated States of Micronesia
8/6/2020,56383,1062,1280,7,Missouri
8/6/2020,12518,75,587,0,District of Columbia
8/6/2020,127246,1303,4146,50,Louisiana
8/6/2020,27821,332,340,5,Nebraska
8/6/2020,2958,35,27,0,Wyoming
8/6/2020,4744,151,70,4,Montana
8/6/2020,50245,20,4437,0,Connecticut
8/6/2020,20225,247,339,1,Oregon
8/6/2020,4015,18,124,0,Maine
8/6/2020,61985,875,985,8,Wisconsin
8/6/2020,53919,851,927,10,Nevada
8/6/2020,43606,510,331,3,Utah
8/6/2020,0,0,0,0,Marshall Islands
8/6/2020,7277,118,124,0,West Virginia
8/6/2020,47028,735,515,7,Arkansas
8/6/2020,0,0,0,0,Republic of Palau
8/6/2020,0,0,0,0,American Samoa
8/6/2020,9273,105,141,4,South Dakota
8/6/2020,3088,201,29,2,Hawaii
8/6/2020,47,0,2,0,Northern Mariana Islands
8/6/2020,467485,7598,7803,306,Texas
8/6/2020,49436,448,1852,1,Colorado
8/6/2020,116350,2252,1186,42,Tennessee
8/7/2020,21965,192,675,6,New Mexico
8/7/2020,98675,1204,3652,34,Ohio
8/7/2020,3317,229,30,1,Hawaii
8/7/2020,118782,2432,1206,20,Tennessee
8/7/2020,30638,921,380,12,Kansas
8/7/2020,9371,98,144,3,South Dakota
8/7/2020,47865,503,913,5,Iowa
8/7/2020,117279,758,7297,15,Pennsylvania
8/7/2020,0,0,0,0,Marshall Islands
8/7/2020,21424,738,274,9,Puerto Rico
8/7/2020,54757,838,947,20,Nevada
8/7/2020,191808,2103,7822,31,Illinois
8/7/2020,28104,283,345,5,Nebraska
8/7/2020,20636,411,348,9,Oregon
8/7/2020,6779,37,419,0,New Hampshire
8/7/2020,61587,670,1672,19,Washington
8/7/2020,63028,1043,997,12,Wisconsin
8/7/2020,411,0,5,0,Guam
8/7/2020,4888,144,74,4,Montana
8/7/2020,1448,3,58,0,Vermont
8/7/2020,3000,42,28,1,Wyoming
8/7/2020,99189,1307,2322,5,Virginia
8/7/2020,95470,814,6524,18,Michigan
8/7/2020,66646,2246,1874,49,Mississippi
8/7/2020,528,6,9,0,Virgin Islands
8/7/2020,72254,1239,3023,10,Indiana
8/7/2020,12589,71,589,2,District of Columbia
8/7/2020,134094,1582,2134,42,North Carolina
8/7/2020,100685,1375,2115,32,South Carolina
8/7/2020,15502,137,590,3,Delaware
8/7/2020,57379,996,1301,21,Missouri
8/7/2020,538416,8436,10011,142,California
8/7/2020,23922,523,229,6,Idaho
8/7/2020,186646,405,15860,11,New Jersey
8/7/2020,4026,11,125,1,Maine
8/7/2020,33796,542,764,4,Kentucky
8/7/2020,98484,1892,1731,17,Alabama
8/7/2020,19738,127,1014,0,Rhode Island
8/7/2020,60101,916,1689,8,Minnesota
8/7/2020,0,0,0,0,Federated States of Micronesia
8/7/2020,185053,1406,4081,79,Arizona
8/7/2020,7508,181,112,2,North Dakota
8/7/2020,50320,75,4441,4,Connecticut
8/7/2020,94581,775,3577,12,Maryland
8/7/2020,128746,1500,4207,61,Louisiana
8/7/2020,120291,417,8709,18,Massachusetts
8/7/2020,45272,947,599,6,Oklahoma
8/7/2020,0,0,0,0,Republic of Palau
8/7/2020,7433,156,127,3,West Virginia
8/7/2020,474524,7039,8096,293,Texas
8/7/2020,3536,52,25,0,Alaska
8/7/2020,44067,461,336,5,Utah
8/7/2020,48,1,2,0,Northern Mariana Islands
8/7/2020,49893,457,1857,5,Colorado
8/7/2020,512421,7653,7927,180,Florida
8/7/2020,214367,4207,4117,91,Georgia
8/7/2020,0,0,0,0,American Samoa
8/7/2020,48039,1011,521,6,Arkansas
8/8/2020,9477,106,146,2,South Dakota
8/8/2020,7563,130,131,4,West Virginia
8/8/2020,22115,150,681,6,New Mexico
8/8/2020,48811,772,535,14,Arkansas
8/8/2020,44090,23,336,0,Utah
8/8/2020,50324,431,1857,0,Colorado
8/8/2020,48286,421,925,12,Iowa
8/8/2020,218789,4422,4186,69,Georgia
8/8/2020,0,0,0,0,American Samoa
8/8/2020,48,0,2,0,Northern Mariana Islands
8/8/2020,118092,813,7313,16,Pennsylvania
8/8/2020,99969,1294,3668,16,Ohio
8/8/2020,528,0,9,0,Virgin Islands
8/8/2020,96191,721,6520,-4,Michigan
8/8/2020,64213,1185,1003,6,Wisconsin
8/8/2020,28245,141,345,0,Nebraska
8/8/2020,50320,0,4441,0,Connecticut
8/8/2020,34758,962,772,8,Kentucky
8/8/2020,411,0,5,0,Guam
8/8/2020,7596,88,112,0,North Dakota
8/8/2020,12653,64,590,1,District of Columbia
8/8/2020,0,0,0,0,Federated States of Micronesia
8/8/2020,55644,887,977,30,Nevada
8/8/2020,545787,7371,10189,178,California
8/8/2020,95503,922,3585,8,Maryland
